title,label,service_id,service_name,category
Users agree not to use the service for illegal purposes,neutral,3405,Chapril,You agree not to use the service for illegal purposes
"This service collects your IP address, which can be used to view your approximate location",neutral,3405,Chapril,"Your IP address is collected, which can be used to view your approximate location"
You maintain ownership of your content,good,3405,Chapril,You maintain ownership of your content
Your personal data is not sold,good,3405,Chapril,Your personal data is not sold
The service can delete your account without prior notice and without a reason,bad,3405,Chapril,Your account can be deleted or permanently suspended without prior notice and without a reason
You are responsible for maintaining the security of your account and for the activities on your account,neutral,3405,Chapril,You are responsible for maintaining the security of your account and for the activities on your account
This service requires first-party cookies,neutral,3405,Chapril,First-party cookies are used
"You can request access, correction and/or deletion of your data",good,3405,Chapril,"You can request access, correction and/or deletion of your data"
You have the right to leave this service at any time,good,3405,Chapril,You have the right to leave this service at any time
The service informs users about the risk of publishing personal info online,good,3405,Chapril,You are informed about the risk of publishing personal info online
The website are made available under a free software license,good,3405,Chapril,Features of the service are made available under a free software license
This service is only available for use individually and non-commercially.,neutral,3405,Chapril,This service is only available for use individually and non-commercially
This service can delete your content if you violate the terms,neutral,3405,Chapril,Your content can be deleted if you violate the terms
Prohibits the posting of pornographic content,neutral,3405,Chapril,The posting of pornographic content is prohibited
"Users agree not to submit libelous, harassing or threatening content",neutral,3405,Chapril,"You agree not to submit libelous, harassing or threatening content"
The terms for this service are easy to read,good,3405,Chapril,The terms for this service are easy to read
They may stop providing the service at any time,neutral,2913,Nslookup,They may stop providing the service at any time
There is a date of the last update of the agreements,neutral,2913,Nslookup,There is a date of the last update of the agreements
The service's data retention period is kept to the minimum necessary for fulfilling its purposes,good,2913,Nslookup,The data retention period is kept to the minimum necessary for fulfilling its purposes
The user is informed about security practices,good,2913,Nslookup,Information is provided about security practices
This service does not track you,good,2913,Nslookup,You are not being tracked
The service provides a complete list of all cookies set by its website,good,2913,Nslookup, A list of all cookies set by the website is provided
"This service collects your IP address, which can be used to view your approximate location",neutral,2913,Nslookup,"Your IP address is collected, which can be used to view your approximate location"
"Spidering, crawling, or accessing the site through any automated means is not allowed",neutral,2913,Nslookup,"Spidering, crawling, or accessing the site through any automated means is not allowed"
IP addresses of website visitors are not tracked,good,2913,Nslookup,IP addresses of website visitors are not tracked
The service provides information about how they collect personal data,good,2913,Nslookup,Information is provided about how they collect personal data
The service can suspend your account for several reasons,neutral,2913,Nslookup,Your account can be suspended for several reasons
" Terms may be changed any time at their discretion, without notice to the user ",bad,2913,Nslookup," Terms may be changed any time at their discretion, without notice to you "
"Instead of asking directly, this Service will assume your consent merely from your usage.",bad,2913,Nslookup,"Instead of asking directly, this Service will assume your consent to changes of terms merely from your usage"
User feedback is invited regarding changes to the terms.,good,2913,Nslookup,Your feedback is invited regarding changes to the terms
This service assumes no liability for any losses or damages resulting from any matter relating to the service,neutral,2913,Nslookup,The service assumes no liability for any damages the user incurs
This service is only available for use individually and non-commercially.,neutral,2913,Nslookup,This service is only available for use individually and non-commercially
The service is not responsible for linked or (clearly) quoted content from third-party content providers,neutral,2913,Nslookup,The service is not responsible for linked or (clearly) quoted content from third-party content providers
You have the right to leave this service at any time,good,2913,Nslookup,You have the right to leave this service at any time
User logs are deleted after a finite period of time,good,2913,Nslookup,Logs are deleted after a finite period of time
The service does not guarantee accuracy or reliability of the information provided,neutral,2913,Nslookup,The service does not guarantee accuracy or reliability of the information provided
This service tracks which web page referred you to it,bad,1522,ShortcutWorld.com,This service tracks which web page referred you to it
The service provides details about what kinds of personal information they collect,good,1522,ShortcutWorld.com,Information is provided about what kind of information they collect
"This service collects your IP address, which can be used to view your approximate location",neutral,1522,ShortcutWorld.com,"Your IP address is collected, which can be used to view your approximate location"
Your personal data is aggregated into statistics,neutral,1522,ShortcutWorld.com,Your personal data is aggregated into statistics
Third parties are involved in operating the service,neutral,1522,ShortcutWorld.com,Third parties are involved in operating the service
This service requires first-party cookies,neutral,1522,ShortcutWorld.com,First-party cookies are used
The service has non-exclusive use of your content,good,1522,ShortcutWorld.com,The service has non-exclusive use of your content
Tracking via third-party cookies for other purposes without your consent.,bad,1522,ShortcutWorld.com,Third-party cookies are used for advertising
"The service may use tracking pixels, web beacons, browser fingerprinting, and/or device fingerprinting on users.",bad,1522,ShortcutWorld.com,"You are tracked via web beacons, tracking pixels, browser fingerprinting, and/or device fingerprinting"
This service allows you to retrieve an archive of your data,good,1522,ShortcutWorld.com,You can retrieve an archive of your data
This service keeps a license on user-generated content even after users close their accounts.,bad,1522,ShortcutWorld.com,A license is kept on user-generated content even after you close your account
The service is provided 'as is' and to be used at the users' sole risk,neutral,1522,ShortcutWorld.com,The service is provided 'as is' and to be used at your sole risk
This service assumes no liability for any losses or damages resulting from any matter relating to the service,neutral,1522,ShortcutWorld.com,The service assumes no liability for any damages the user incurs
The service does not guarantee accuracy or reliability of the information provided,neutral,1522,ShortcutWorld.com,The service does not guarantee accuracy or reliability of the information provided
"The service provider makes no warranty regarding uninterrupted, timely, secure or error-free service",neutral,1522,ShortcutWorld.com,"The service provider makes no warranty regarding uninterrupted, timely, secure or error-free service"
This service assumes no responsibility and liability for the contents of links to other websites,neutral,1522,ShortcutWorld.com,This service assumes no responsibility and liability for the contents of links to other websites
"Instead of asking directly, this Service will assume your consent merely from your usage.",bad,1522,ShortcutWorld.com,"Instead of asking directly, this Service will assume your consent to changes of terms merely from your usage"
The service provides information about how they intend to use your personal data,good,1522,ShortcutWorld.com,Information is provided about how your personal data is used
Content is published under a free license instead of a bilateral one,good,1522,ShortcutWorld.com,Content is published under a free license instead of a bilateral one
"Users agree not to submit libelous, harassing or threatening content",neutral,1522,ShortcutWorld.com,"You agree not to submit libelous, harassing or threatening content"
"The court of law governing the terms is in Georgia, USA.",neutral,1522,ShortcutWorld.com,The court of law governing the terms is in location X
The service may sell your data unless you opt out,bad,1522,ShortcutWorld.com,Your Personal data may be sold unless you opt out
This Service provides a list of Third Parties involved in its operation.,good,1522,ShortcutWorld.com,This Service provides a list of Third Parties involved in its operation
You cannot distribute or disclose your account to third parties,neutral,1522,ShortcutWorld.com,You cannot distribute or disclose your account to third parties
"This service employs third-party cookies, but with opt-out instructions",bad,1522,ShortcutWorld.com,"Third party cookies are employed, but with opt out instructions"
This service can license user content to third parties,bad,1522,ShortcutWorld.com,Your content can be licensed to third parties
Invalidity of any portion of the Terms of Service does not entail invalidity of its remainder,neutral,1522,ShortcutWorld.com,Invalidity of any portion of the Terms of Service does not entail invalidity of its remainder
The service informs users that its privacy policy does not apply to third party websites,neutral,1522,ShortcutWorld.com,The service informs you that its privacy policy does not apply to third party websites
" Terms may be changed any time at their discretion, without notice to the user ",bad,1522,ShortcutWorld.com," Terms may be changed any time at their discretion, without notice to you "
The service is not responsible for linked or (clearly) quoted content from third-party content providers,neutral,1522,ShortcutWorld.com,The service is not responsible for linked or (clearly) quoted content from third-party content providers
This service is only available to users over 13 years of age,neutral,1522,ShortcutWorld.com,This service is only available to users over a certain age
There is a date of the last update of the agreements,neutral,1522,ShortcutWorld.com,There is a date of the last update of the agreements
This service does not guarantee that it or the products obtained through it meet the users' expectations or requirements,neutral,1522,ShortcutWorld.com,This service does not guarantee that it or the products obtained through it meet your expectations or requirements
This service forces users into binding arbitration in the case of disputes,bad,1522,ShortcutWorld.com,You are forced into binding arbitration in case of disputes
The service can distribute your content through any media known now or in the future ,neutral,1522,ShortcutWorld.com,Your content can be distributed through any media known now or in the future
"You can request access, correction and/or deletion of your data",good,1522,ShortcutWorld.com,"You can request access, correction and/or deletion of your data"
The service uses your personal data to employ targeted third-party advertising,bad,1522,ShortcutWorld.com,Your personal data is used to employ targeted third-party advertising
"Date of the last update of the agreements : April 21, 2017 ",neutral,3428,SmartThings,There is a date of the last update of the agreements
Google Analytics is used for statistics on their website,bad,3428,SmartThings,Third-party cookies are used for statistics
They may stop providing the service at any time,neutral,3428,SmartThings,They may stop providing the service at any time
SmartThings uses your personal data for advertising,bad,3428,SmartThings,Your personal data is used for advertising
"The court of law governing the terms is in a jurisdiction that is friendlier to user privacy protection (California, USA)",good,3428,SmartThings,The court of law governing the terms is in a jurisdiction that is friendlier to user privacy protection
SmartThings collects many different types of personal data,bad,3428,SmartThings,Many different types of personal data are collected
SmartThings is only available for use individually and non-commercially.,neutral,3428,SmartThings,This service is only available for use individually and non-commercially
"SmartThings, trought Samsung, claims to be CCPA compliant for California users",good,3428,SmartThings,The service claims to be CCPA compliant for California users
SmartThings tracks you on other websites,bad,3428,SmartThings,This service tracks you on other websites
Your personal data is aggregated into statistics,neutral,3428,SmartThings,Your personal data is aggregated into statistics
You must create an account to use SmartThings,neutral,3428,SmartThings,You must create an account to use this service
SmartThings ignores the Do Not Track (DNT) header and tracks users anyway even if they set this header.,neutral,3428,SmartThings,Do Not Track (DNT) headers are ignored and you are tracked anyway even if you set this header
Products and Services are provided 'as is' and to be used at the users' sole risk,neutral,3428,SmartThings,The service is provided 'as is' and to be used at your sole risk
Your biometric data is collected,bad,3428,SmartThings,Your biometric data is collected
SmartThings can license user content to third parties,bad,3428,SmartThings,Your content can be licensed to third parties
"You are tracked via web beacons, tracking pixels, browser fingerprinting, and/or device fingerprinting",bad,3428,SmartThings,"You are tracked via web beacons, tracking pixels, browser fingerprinting, and/or device fingerprinting"
This service is only available to users over 13 years old,neutral,3428,SmartThings,This service is only available to users over a certain age
You agree not to use the service for illegal purposes,neutral,3428,SmartThings,You agree not to use the service for illegal purposes
"Spidering, crawling, or accessing the site through any automated means is not allowed",neutral,3428,SmartThings,"Spidering, crawling, or accessing the site through any automated means is not allowed"
"You are prohibited from sending chain letters, junk mail, spam or any unsolicited messages",neutral,3428,SmartThings,"You are prohibited from sending chain letters, junk mail, spam or any unsolicited messages"
Your SmartThings profile is combined across various products and services,bad,3428,SmartThings,Your profile is combined across various products
Minors must have the authorization of their legal guardians to use the service,neutral,3428,SmartThings,Minors must have the authorization of their legal guardians to use the service
"SmartThings may change its terms at any time, but the user will receive notification of the changes.",neutral,3428,SmartThings,"The terms may be changed at any time, but you will receive notification of the changes"
SmartThings provides a free help desk,good,3428,SmartThings,A free help desk is provided
SmartThings keeps a license on user-generated content even after users close their accounts.,bad,3428,SmartThings,A license is kept on user-generated content even after you close your account
SmartThings can distribute your content through any media known now or in the future ,neutral,3428,SmartThings,Your content can be distributed through any media known now or in the future
The service is not responsible for linked or (clearly) quoted content from third-party content providers,neutral,226,eBay,The service is not responsible for linked or (clearly) quoted content from third-party content providers
This service employs a broad copyright license over user content including the right to distribute through any media,neutral,226,eBay,Your content can be distributed through any media known now or in the future
Failure to enforce any provision of the Terms of Service does not constitute a waiver of such provision,neutral,226,eBay,Failure to enforce any provision of the Terms of Service does not constitute a waiver of such provision
This service keeps a license on user-generated content even after users close their accounts.,bad,226,eBay,A license is kept on user-generated content even after you close your account
"The service may use tracking pixels, web beacons, browser fingerprinting, and/or device fingerprinting on users.",bad,226,eBay,"You are tracked via web beacons, tracking pixels, browser fingerprinting, and/or device fingerprinting"
The service uses your personal data to employ targeted third-party advertising,bad,226,eBay,Your personal data is used to employ targeted third-party advertising
This service can license user content to third parties,bad,226,eBay,Your content can be licensed to third parties
This service keeps a license on user-generated content even after users close their accounts.,bad,226,eBay,A license is kept on user-generated content even after you close your account
Blocking first party cookies limits your ability to use some of the service,neutral,226,eBay,Blocking first party cookies may limit your ability to use the service
"When the service wants to make a material change to its terms, users are notified at least 30 days in advance",good,226,eBay,"When the service wants to make a material change to its terms, you are notified at least 30 days in advance"
Users agree not to use the service for illegal purposes,neutral,226,eBay,You agree not to use the service for illegal purposes
"This service prohibits users sending chain letters, junk mail, spam or any unsolicited messages.",neutral,226,eBay,"You are prohibited from sending chain letters, junk mail, spam or any unsolicited messages"
The service can delete your account without prior notice and without a reason,bad,226,eBay,Your account can be deleted or permanently suspended without prior notice and without a reason
The service informs users that its privacy policy does not apply to third party websites,neutral,226,eBay,The service informs you that its privacy policy does not apply to third party websites
This service can delete your content if you violate the terms,neutral,226,eBay,Your content can be deleted if you violate the terms
You can opt out of promotional communications,good,226,eBay,You can opt out of promotional communications
The service has non-exclusive use of your content,good,226,eBay,The service has non-exclusive use of your content
Private messages can be read,bad,226,eBay,Private messages can be read
The service does not guarantee accuracy or reliability of the information provided,neutral,226,eBay,The service does not guarantee accuracy or reliability of the information provided
Provides instructions on how to submit a copyright claim,neutral,226,eBay,Instructions are provided on how to submit a copyright claim
You authorise the service to charge a credit card supplied on re-occurring basis,neutral,226,eBay,You authorise the service to charge a credit card supplied on re-occurring basis
The service is provided 'as is' and to be used at the users' sole risk,neutral,226,eBay,The service is provided 'as is' and to be used at your sole risk
You are solely responsible for claims made against the service and agree to indemnify and hold harmless the service.,neutral,226,eBay,You agree to indemnify and hold the service harmless in case of a claim related to your use of the service
Invalidity of any portion of the Terms of Service does not entail invalidity of its remainder,neutral,226,eBay,Invalidity of any portion of the Terms of Service does not entail invalidity of its remainder
You can opt out of targeted advertising if you are in the European Economic Area (EEA),good,226,eBay,You can opt out of targeted advertising
Your data is processed and stored in a country that is less friendly to user privacy protection,bad,226,eBay,Your data is processed and stored in a country that is less friendly to user privacy protection
This service shares your personal data with third parties that are not involved in its operation,bad,226,eBay,This service shares your personal data with third parties that are not essential to its operation
Third-party cookies are used for advertising,bad,226,eBay,Third-party cookies are used for advertising
"Users agree not to submit libelous, harassing or threatening content",neutral,226,eBay,"You agree not to submit libelous, harassing or threatening content"
This service can use your content for all their existing and future services,neutral,226,eBay,This service can use your content for all their existing and future services
This service forces users into binding arbitration in the case of disputes,bad,226,eBay,You are forced into binding arbitration in case of disputes
"Spidering, crawling, or accessing the site through any automated means is not allowed except with permission",neutral,226,eBay,"Spidering, crawling, or accessing the site through any automated means is not allowed"
Prohibits the publishing of personally identifiable information without the owner’s consent,good,226,eBay,The publishing of personally identifiable information without the owner’s consent is not allowed
This service cannot be held responsible for disputes that you may have with other users,neutral,226,eBay,This service cannot be held responsible for disputes that you may have with other users
"The court of law governing the terms is in the State of Utah, USA",neutral,226,eBay,The court of law governing the terms is in location X
This service assumes no liability for any losses or damages resulting from any matter relating to the service,neutral,226,eBay,The service assumes no liability for any damages the user incurs
You waive your right to a class action.,bad,226,eBay,You waive your right to a class action
Many third parties are involved in operating the service,bad,226,eBay,Many third parties are involved in operating the service
This service ignores the Do Not Track (DNT) header and tracks users anyway even if they set this header.,neutral,226,eBay,Do Not Track (DNT) headers are ignored and you are tracked anyway even if you set this header
You can retrieve an archive of your data,good,226,eBay,You can retrieve an archive of your data
Logs are deleted after a finite period of time,good,226,eBay,Logs are deleted after a finite period of time
Your data may be processed and stored anywhere in the world,bad,226,eBay,Your data may be processed and stored anywhere in the world
You can retrieve an archive of your data,good,3202,Synology,You can retrieve an archive of your data
The data retention period is kept to the minimum necessary for fulfilling its purposes,good,3202,Synology,The data retention period is kept to the minimum necessary for fulfilling its purposes
Third parties used by the service are bound by confidentiality obligations,good,3202,Synology,Third parties used by the service are bound by confidentiality obligations
Your personal data is not sold,good,3202,Synology,Your personal data is not sold
You can delete your content from this service,good,3202,Synology,You can delete your content from this service
The service does not index or open files that you upload,good,3202,Synology,The service does not index or open files that you upload
The terms for this service are translated into different languages,neutral,3202,Synology,The terms for this service are translated into different languages
Your personal data is used for advertising,bad,3202,Synology,Your personal data is used for advertising
The service is provided 'as is' and to be used at your sole risk,neutral,3202,Synology,The service is provided 'as is' and to be used at your sole risk
"If you are the target of a copyright claim, your content may be removed",neutral,3202,Synology,"If you are the target of a copyright claim, your content may be removed"
Logs are deleted after a finite period of time,good,3202,Synology,Logs are deleted after a finite period of time
Third-party cookies are used for advertising,bad,3202,Synology,Third-party cookies are used for advertising
There is a date of the last update of the agreements,neutral,3202,Synology,There is a date of the last update of the agreements
 A list of all cookies set by the website is provided,good,3202,Synology, A list of all cookies set by the website is provided
"The terms may be changed at any time, but you will receive notification of the changes",neutral,3202,Synology,"The terms may be changed at any time, but you will receive notification of the changes"
"Instead of asking directly, this Service will assume your consent to changes of terms merely from your usage.",bad,3202,Synology,"Instead of asking directly, this Service will assume your consent to changes of terms merely from your usage"
"Spidering, crawling, or accessing the site through any automated means is not allowed",neutral,3202,Synology,"Spidering, crawling, or accessing the site through any automated means is not allowed"
A complaint mechanism is provided for the handling of personal data,good,3202,Synology,A complaint mechanism is provided for the handling of personal data
Third parties are involved in operating the service,neutral,3202,Synology,Third parties are involved in operating the service
"Your IP address is collected, which can be used to view your approximate location",neutral,3202,Synology,"Your IP address is collected, which can be used to view your approximate location"
This service gives your personal data to third parties involved in its operation,bad,3202,Synology,This service gives your personal data to third parties involved in its operation
Specific content can be deleted without reason and may be removed without prior notice,bad,3202,Synology,Specific content can be deleted without reason and may be removed without prior notice
"You are tracked via web beacons, tracking pixels, browser fingerprinting, and/or device fingerprinting",bad,3202,Synology,"You are tracked via web beacons, tracking pixels, browser fingerprinting, and/or device fingerprinting"
"You can request access, correction and/or deletion of your data",good,3202,Synology,"You can request access, correction and/or deletion of your data"
You can opt out of targeted advertising,good,3202,Synology,You can opt out of targeted advertising
Information is provided about security practices,good,3202,Synology,Information is provided about security practices
First-party cookies are used,neutral,3202,Synology,First-party cookies are used
The cookies used by this service do not contain information that would personally identify you,good,3202,Synology,The cookies used by this service do not contain information that would personally identify you
"You agree to defend, indemnify, and hold the service harmless in case of a claim related to your use of the service",neutral,3202,Synology,"You agree to defend, indemnify, and hold the service harmless in case of a claim related to your use of the service"
This service does not guarantee that it or the products obtained through it meet your expectations or requirements,neutral,3202,Synology,This service does not guarantee that it or the products obtained through it meet your expectations or requirements
You waive your right to a class action.,bad,3202,Synology,You waive your right to a class action
"You agree not to submit libelous, harassing or threatening content",neutral,3202,Synology,"You agree not to submit libelous, harassing or threatening content"
Third-party cookies are used for statistics,bad,3202,Synology,Third-party cookies are used for statistics
The service is not responsible for linked or (clearly) quoted content from third-party content providers,neutral,3202,Synology,The service is not responsible for linked or (clearly) quoted content from third-party content providers
This service assumes no responsibility and liability for the contents of links to other websites,neutral,3202,Synology,This service assumes no responsibility and liability for the contents of links to other websites
"The service provider makes no warranty regarding uninterrupted, timely, secure or error-free service",neutral,3202,Synology,"The service provider makes no warranty regarding uninterrupted, timely, secure or error-free service"
The service assumes no liability for any damages the user incurs,neutral,3202,Synology,The service assumes no liability for any damages the user incurs
Failure to enforce any provision of the Terms of Service does not constitute a waiver of such provision,neutral,3202,Synology,Failure to enforce any provision of the Terms of Service does not constitute a waiver of such provision
Your content can be licensed to third parties,bad,3202,Synology,Your content can be licensed to third parties
Your account can be deleted or permanently suspended without prior notice and without a reason,bad,3202,Synology,Your account can be deleted or permanently suspended without prior notice and without a reason
You are forced into binding arbitration in case of disputes,bad,3202,Synology,You are forced into binding arbitration in case of disputes
Any liability on behalf of the service is only limited to the fees you paid as a user,bad,3202,Synology,Any liability on behalf of the service is only limited to the fees you paid as a user
The posting of pornographic content is prohibited,neutral,3202,Synology,The posting of pornographic content is prohibited
"You should revisit the terms periodically, although in case of material changes, the service will notify",neutral,3202,Synology,"You should revisit the terms periodically, although in case of material changes, the service will notify"
" Terms may be changed any time at their discretion, without notice to you ",bad,3202,Synology," Terms may be changed any time at their discretion, without notice to you "
Many different types of personal data are collected,bad,3202,Synology,Many different types of personal data are collected
 You are being tracked via social media cookies/pixels,bad,3202,Synology, You are being tracked via social media cookies/pixels
The service does not guarantee accuracy or reliability of the information provided,neutral,3202,Synology,The service does not guarantee accuracy or reliability of the information provided
Blocking first party cookies may limit your ability to use the service,neutral,3202,Synology,Blocking first party cookies may limit your ability to use the service
Invalidity of any portion of the Terms of Service does not entail invalidity of its remainder,neutral,3202,Synology,Invalidity of any portion of the Terms of Service does not entail invalidity of its remainder
This service tracks you on other websites,bad,3202,Synology,This service tracks you on other websites
A license is kept on user-generated content even after you close your account,bad,3202,Synology,A license is kept on user-generated content even after you close your account
You shall not interfere with another person's enjoyment of the service,bad,3202,Synology,You shall not interfere with another person's enjoyment of the service
Your personal data may be disclosed to comply with government requests without notice to you,bad,3202,Synology,Your personal data may be disclosed to comply with government requests without notice to you
"If you offer suggestions to the service, they become the owner of the ideas that you give them",bad,3202,Synology,"If you offer suggestions to the service, they become the owner of the ideas that you give them"
Your personal data is not sold,good,2878,Yewtu.be,Your personal data is not sold
Third parties are involved in operating the service,neutral,2878,Yewtu.be,Third parties are involved in operating the service
No need to register,good,2878,Yewtu.be,No need to register
You are not being tracked,good,2878,Yewtu.be,You are not being tracked
The service is open-source,good,2878,Yewtu.be,The service is open-source
First-party cookies are used,neutral,2878,Yewtu.be,First-party cookies are used
IP addresses of website visitors are not tracked,good,2878,Yewtu.be,IP addresses of website visitors are not tracked
Details are provided about what kind of information they collect,good,2878,Yewtu.be,Information is provided about what kind of information they collect
You maintain ownership of your content,good,3335,Realestate.com.au,You maintain ownership of your content
You are tracked via web beacons and tracking pixels,bad,3335,Realestate.com.au,"You are tracked via web beacons, tracking pixels, browser fingerprinting, and/or device fingerprinting"
Information is provided about how your personal data is used,good,3335,Realestate.com.au,Information is provided about how your personal data is used
Details are provided about what kind of information they collect,good,3335,Realestate.com.au,Information is provided about what kind of information they collect
"Your IP address is collected, which can be used to view your approximate location",neutral,3335,Realestate.com.au,"Your IP address is collected, which can be used to view your approximate location"
Information is gathered about you through third parties,bad,3335,Realestate.com.au,Information is gathered about you through third parties
Your personal data may be used for marketing purposes,bad,3335,Realestate.com.au,Your personal data may be used for marketing purposes
This service gives your personal data to third parties involved in its operation,bad,3335,Realestate.com.au,This service gives your personal data to third parties involved in its operation
Your personal data may be sold or otherwise transferred as part of a bankruptcy proceeding or other type of financial transaction,bad,3335,Realestate.com.au,Your personal data may be sold or otherwise transferred as part of a bankruptcy proceeding or other type of financial transaction
You can opt out of targeted advertising,good,3335,Realestate.com.au,You can opt out of targeted advertising
The service claims to be GDPR compliant for European users,good,3335,Realestate.com.au,The service claims to be GDPR compliant for European users
Blocking first party cookies may limit your ability to use the service,neutral,3335,Realestate.com.au,Blocking first party cookies may limit your ability to use the service
 You are being tracked via social media cookies/pixels,bad,3335,Realestate.com.au, You are being tracked via social media cookies/pixels
Third-party cookies are used for statistics,bad,3335,Realestate.com.au,Third-party cookies are used for statistics
 The service is only available in some countries approved by US government,bad,3335,Realestate.com.au, The service is only available in some countries approved by its government
"The court of law governing the terms is in a jurisdiction that is less friendly to user privacy protection (Victoria, Australia)",bad,3335,Realestate.com.au,The court of law governing the terms is in a jurisdiction that is less friendly to user privacy protection
Specific content can be deleted without reason and may be removed without prior notice,bad,3335,Realestate.com.au,Specific content can be deleted without reason and may be removed without prior notice
This service tracks you on other websites,bad,3335,Realestate.com.au,This service tracks you on other websites
"When the service wants to make a material change to its terms, you are notified at least 30 days in advance",good,3335,Realestate.com.au,"When the service wants to make a material change to its terms, you are notified at least 30 days in advance"
Third-party cookies are used for advertising,bad,3335,Realestate.com.au,Third-party cookies are used for advertising
Your personal data is used to employ targeted third-party advertising,bad,3335,Realestate.com.au,Your personal data is used to employ targeted third-party advertising
Your data may be processed and stored anywhere in the world,bad,3335,Realestate.com.au,Your data may be processed and stored anywhere in the world
You shall not interfere with another person's enjoyment of the service,bad,3362,APK Pure,You shall not interfere with another person's enjoyment of the service
Third parties are involved in operating the service,neutral,3362,APK Pure,Third parties are involved in operating the service
There is a date of the last update of the agreements,neutral,3362,APK Pure,There is a date of the last update of the agreements
This service assumes no liability for any losses or damages resulting from any matter relating to the service,neutral,3362,APK Pure,The service assumes no liability for any damages the user incurs
This service assumes no responsibility and liability for the contents of links to other websites,neutral,3362,APK Pure,This service assumes no responsibility and liability for the contents of links to other websites
Your personal data is used to employ targeted third-party advertising,bad,3362,APK Pure,Your personal data is used to employ targeted third-party advertising
Your personal data may be used for marketing purposes,bad,3362,APK Pure,Your personal data may be used for marketing purposes
"You are tracked via web beacons, tracking pixels, browser fingerprinting and device fingerprinting",bad,3362,APK Pure,"You are tracked via web beacons, tracking pixels, browser fingerprinting, and/or device fingerprinting"
"The terms may be changed at any time, but you will receive notification of the changes",neutral,3362,APK Pure,"The terms may be changed at any time, but you will receive notification of the changes"
"You agree to defend, indemnify, and hold the service harmless in case of a claim related to your use of the service",neutral,3362,APK Pure,"You agree to defend, indemnify, and hold the service harmless in case of a claim related to your use of the service"
"The court of law governing the terms is in a jurisdiction that is less friendly to user privacy protection (Arkansas, USA)",bad,3362,APK Pure,The court of law governing the terms is in a jurisdiction that is less friendly to user privacy protection
First-party cookies are used,neutral,3362,APK Pure,First-party cookies are used
This service tracks you on other websites,bad,3362,APK Pure,This service tracks you on other websites
Tracking pixels are used in service-to-user communication,bad,3362,APK Pure,Tracking pixels are used in service-to-user communication
This service still tracks you even if you opted out from tracking,bad,3362,APK Pure,This service still tracks you even if you opted out from tracking
Third-party cookies are used for advertising,bad,3362,APK Pure,Third-party cookies are used for advertising
Your personal information is used for many different purposes,bad,3362,APK Pure,Your personal information is used for many different purposes
Logs are kept for an undefined period of time,bad,3362,APK Pure,Logs are kept for an undefined period of time
There is a date of the last update of the agreements (Terms: April 2016),neutral,3362,APK Pure,There is a date of the last update of the agreements
Your account can be deleted without prior notice and without a reason,bad,3362,APK Pure,Your account can be deleted or permanently suspended without prior notice and without a reason
Details are provided about what kind of information they collect,good,3362,APK Pure,Information is provided about what kind of information they collect
You can retrieve an archive of your data,good,3362,APK Pure,You can retrieve an archive of your data
Blocking first party cookies may limit your ability to use the service,neutral,3362,APK Pure,Blocking first party cookies may limit your ability to use the service
Information is provided about how your personal data is used,good,3362,APK Pure,Information is provided about how your personal data is used
"You can request access, correction and/or deletion of your data",good,3362,APK Pure,"You can request access, correction and/or deletion of your data"
"Users agree not to submit libelous, harassing or threatening content",neutral,324,Urban Dictionary,"You agree not to submit libelous, harassing or threatening content"
Invalidity of any portion of the Terms of Service does not entail invalidity of its remainder,neutral,324,Urban Dictionary,Invalidity of any portion of the Terms of Service does not entail invalidity of its remainder
Failure to enforce any provision of the Terms of Service does not constitute a waiver of such provision,neutral,324,Urban Dictionary,Failure to enforce any provision of the Terms of Service does not constitute a waiver of such provision
"The service provider makes no warranty regarding uninterrupted, timely, secure or error-free service",neutral,324,Urban Dictionary,"The service provider makes no warranty regarding uninterrupted, timely, secure or error-free service"
The service does not guarantee that software errors will be corrected,bad,324,Urban Dictionary,The service does not guarantee that software errors will be corrected
This service does not guarantee that it or the products obtained through it meet the users' expectations or requirements,neutral,324,Urban Dictionary,This service does not guarantee that it or the products obtained through it meet your expectations or requirements
There is a date of the last update of the terms,neutral,324,Urban Dictionary,There is a date of the last update of the agreements
Users agree not to use the service for illegal purposes,neutral,324,Urban Dictionary,You agree not to use the service for illegal purposes
The service is provided 'as is' and to be used at the users' sole risk,neutral,324,Urban Dictionary,The service is provided 'as is' and to be used at your sole risk
The service provides details about what kinds of personal information they collect,good,324,Urban Dictionary,Information is provided about what kind of information they collect
You can request access and deletion of personal data,good,324,Urban Dictionary,"You can request access, correction and/or deletion of your data"
Tracking via third-party cookies for other purposes without your consent.,bad,324,Urban Dictionary,Third-party cookies are used for advertising
Your personal data is aggregated into statistics,neutral,324,Urban Dictionary,Your personal data is aggregated into statistics
You maintain ownership of your data,good,324,Urban Dictionary,You maintain ownership of your content
This service uses third-party cookies for statistics,bad,324,Urban Dictionary,Third-party cookies are used for statistics
"If you are the target of a copyright claim, your content may be removed",neutral,324,Urban Dictionary,"If you are the target of a copyright claim, your content may be removed"
Third parties used by the service are bound by confidentiality obligations,good,324,Urban Dictionary,Third parties used by the service are bound by confidentiality obligations
This service assumes no liability for any losses or damages resulting from any matter relating to the service,neutral,324,Urban Dictionary,The service assumes no liability for any damages the user incurs
This service receives your percise location through GPS coordinates,bad,324,Urban Dictionary,This service receives your precise location through GPS coordinates
